gene,pvalue
C4orf36,0.0
C4orf45,0.0
C4orf46,0.0
C4orf47,0.0
C4orf50,0.0
C4orf51,0.0
C5AR2,0.0
C5orf22,0.0
C5orf24,0.0
C5orf28,0.0
C5orf34,0.0
C5orf38,0.0
C5orf42,0.0
C5orf45,0.0
C5orf46,0.0
C5orf47,0.0
C5orf49,0.0
C5orf51,0.0
C5orf52,0.0
C5orf56,0.0
C5orf58,0.0
C5orf60,0.0
C5orf63,0.0
C5orf64,0.0
C6orf1,0.0
C6orf10,0.0
C6orf106,0.0
C6orf118,0.0
C6orf132,0.0
C6orf141,0.0
C6orf15,0.0
C6orf163,0.0
C6orf195,0.0
C6orf201,0.0
C6orf211,0.0
C6orf222,0.0
C6orf223,0.0
C6orf226,0.0
C6orf25,0.0
C6orf47,0.0
C6orf48,0.0
C6orf57,0.0
C6orf58,0.0
C6orf62,0.0
C7orf25,0.0
C7orf26,0.0
C7orf31,0.0
C7orf33,0.0
C7orf34,0.0
C7orf43,0.0
C7orf49,0.0
C7orf50,0.0
C7orf55,0.0
C7orf57,0.0
C7orf60,0.0
C7orf61,0.0
C7orf62,0.0
C7orf65,0.0
C7orf66,0.0
C7orf69,0.0
C7orf71,0.0
C7orf72,0.0
C7orf76,0.0
C8orf22,0.0
C8orf31,0.0
C8orf33,0.0
C8orf34,0.0
C8orf37,0.0
C8orf4,0.0
C8orf44,0.0
C8orf46,0.0
C8orf48,0.0
C8orf58,0.0
C8orf59,0.0
C8orf74,0.0
C8orf76,0.0
C8orf82,0.0
C8orf86,0.0
C9orf114,0.0
C9orf116,0.0
C9orf117,0.0
C9orf129,0.0
C9orf131,0.0
C9orf135,0.0
C9orf139,0.0
C9orf142,0.0
C9orf152,0.0
C9orf153,0.0
C9orf156,0.0
C9orf16,0.0
C9orf163,0.0
C9orf170,0.0
C9orf171,0.0
C9orf172,0.0
C9orf173,0.0
C9orf3,0.0
C9orf40,0.0
C9orf41,0.0
C9orf43,0.0
C9orf47,0.0
C9orf50,0.0
C9orf57,0.0
C9orf62,0.0
C9orf64,0.0
C9orf66,0.0
C9orf69,0.0
C9orf84,0.0
C9orf85,0.0
C9orf89,0.0
C9orf9,0.0
C9orf91,0.0
CA10,0.0
CA13,0.0
CA7,0.0
CAAP1,0.0
CABLES2,0.0
CABP4,0.0
CABP5,0.0
CABP7,0.0
CACFD1,0.0
CACNA2D3,0.0
CACNA2D4,0.0
CACNG8,0.0
CAGE1,0.0
CALCB,0.0
CALHM1,0.0
CALHM2,0.0
CALML3,0.0
CALML4,0.0
CAMTA1,0.0
CAPN12,0.0
CAPN13,0.0
CAPN14,0.0
CAPN15,0.0
CAPN5,0.0
CAPN9,0.0
CAPS,0.0
CAPS2,0.0
CARD18,0.0
CARKD,0.0
CARNS1,0.0
CASC1,0.0
CASC10,0.0
CASC5,0.0
CASD1,0.0
CASP12,0.0
CASP5,0.0
CASP8AP2,0.0
CASQ1,0.0
CAST,0.0
CATSPER3,0.0
CATSPERB,0.0
CATSPERD,0.0
CATSPERG,0.0
CBFB,0.0
CBLN2,0.0
CBWD6,0.0
CC2D2B,0.0
CCBE1,0.0
CCBL1,0.0
CCBL2,0.0
CCDC101,0.0
CCDC102A,0.0
CCDC102B,0.0
CCDC103,0.0
CCDC108,0.0
CCDC109B,0.0
CCDC112,0.0
CCDC114,0.0
CCDC116,0.0
CCDC117,0.0
CCDC12,0.0
CCDC120,0.0
CCDC121,0.0
CCDC122,0.0
CCDC124,0.0
CCDC126,0.0
CCDC127,0.0
CCDC129,0.0
CCDC13,0.0
CCDC130,0.0
CCDC132,0.0
CCDC137,0.0
CCDC138,0.0
CCDC140,0.0
CCDC141,0.0
CCDC142,0.0
CCDC144A,0.0
CCDC144NL,0.0
CCDC146,0.0
CCDC148,0.0
CCDC149,0.0
CCDC150,0.0
CCDC151,0.0
CCDC152,0.0
CCDC153,0.0
CCDC154,0.0
CCDC157,0.0
CCDC158,0.0
CCDC159,0.0
CCDC160,0.0
CCDC163P,0.0
CCDC166,0.0
CCDC168,0.0
CCDC169,0.0
CCDC17,0.0
CCDC170,0.0
CCDC171,0.0
CCDC172,0.0
CCDC173,0.0
CCDC174,0.0
CCDC175,0.0
CCDC176,0.0
CCDC178,0.0
CCDC18,0.0
CCDC180,0.0
CCDC183,0.0
CCDC22,0.0
CCDC23,0.0
CCDC24,0.0
CCDC25,0.0
CCDC27,0.0
CCDC28A,0.0
CCDC28B,0.0
CCDC3,0.0
CCDC30,0.0
CCDC33,0.0
CCDC34,0.0
CCDC36,0.0
CCDC37,0.0
CCDC38,0.0
CCDC42,0.0
CCDC42B,0.0
CCDC43,0.0
CCDC47,0.0
CCDC53,0.0
CCDC54,0.0
CCDC57,0.0
CCDC60,0.0
CCDC63,0.0
CCDC64,0.0
CCDC64B,0.0
CCDC65,0.0
CCDC66,0.0
CCDC67,0.0
CCDC68,0.0
CCDC69,0.0
CCDC7,0.0
CCDC71,0.0
CCDC71L,0.0
CCDC73,0.0
CCDC74B,0.0
CCDC78,0.0
CCDC79,0.0
CCDC80,0.0
CCDC81,0.0
CCDC82,0.0
CCDC83,0.0
CCDC84,0.0
CCDC85A,0.0
CCDC87,0.0
CCDC9,0.0
CCDC92,0.0
CCDC93,0.0
CCDC94,0.0
CCDC96,0.0
CCDC97,0.0
CCER1,0.0
CCM2L,0.0
CCNI,0.0
CCNI2,0.0
CCNK,0.0
CCNYL1,0.0
CCRN4L,0.0
CCSAP,0.0
CCSER1,0.0
CCSER2,0.0
CCT8L2,0.0
CD163L1,0.0
CD200R1L,0.0
CD300LD,0.0
CD52,0.0
CD84,0.0
CD97,0.0
CDADC1,0.0
CDC20B,0.0
CDCA3,0.0
CDCP2,0.0
CDH20,0.0
CDH22,0.0
CDH26,0.0
CDHR4,0.0
CDK10,0.0
CDK15,0.0
CDK16,0.0
CDK17,0.0
CDK18,0.0
CDK19,0.0
CDK2AP2,0.0
CDK3,0.0
CDK5RAP1,0.0
CDK5RAP3,0.0
CDKAL1,0.0
CDKN2AIPNL,0.0
CDNF,0.0
CDPF1,0.0
CDR1,0.0
CDR2L,0.0
CDRT1,0.0
CDRT4,0.0
CDV3,0.0
CEACAM16,0.0
CEACAM19,0.0
CEACAM20,0.0
CEACAM4,0.0
CECR5,0.0
CECR6,0.0
CEL,0.0
CELA2A,0.0
CELA3A,0.0
CELA3B,0.0
CEP57L1,0.0
CES2,0.0
CES5A,0.0
CFDP1,0.0
CGB7,0.0
CGREF1,0.0
CGRRF1,0.0
CHAC1,0.0
CHAC2,0.0
CHADL,0.0
CHCHD5,0.0
CHCHD6,0.0
CHDC2,0.0
CHI3L2,0.0
CHIC1,0.0
CHIC2,0.0
CHORDC1,0.0
CHRNA6,0.0
CHST2,0.0
CHST5,0.0
CHURC1-FNTB,0.0
CIB2,0.0
CIB3,0.0
CIB4,0.0
CIPC,0.0
CIRH1A,0.0
CISH,0.0
CKS2,0.0
CLC,0.0
CLCN4,0.0
CLCNKB,0.0
CLDN12,0.0
CLDN20,0.0
CLDN25,0.0
CLEC16A,0.0
CLEC18A,0.0
CLEC19A,0.0
CLEC2B,0.0
CLEC4F,0.0
CLECL1,0.0
CLHC1,0.0
CLIP4,0.0
CLLU1,0.0
CLLU1OS,0.0
CLNK,0.0
CLPB,0.0
CLPSL2,0.0
CLRN3,0.0
CLSTN2,0.0
CLUH,0.0
CLUL1,0.0
CMPK2,0.0
CMSS1,0.0
CMTM1,0.0
CMTR2,0.0
CNBD1,0.0
CNBD2,0.0
CNGA2,0.0
CNGA4,0.0
CNN3,0.0
CNPY1,0.0
CNRIP1,0.0
CNTD1,0.0
CNTD2,0.0
CNTN6,0.0
CNTNAP4,0.0
CNTNAP5,0.0
COA4,0.0
COA7,0.0
COASY,0.0
COBL,0.0
COBLL1,0.0
COL11A2,0.0
COL15A1,0.0
COL19A1,0.0
COL21A1,0.0
COL22A1,0.0
COL24A1,0.0
COL27A1,0.0
COL28A1,0.0
COL6A5,0.0
COL6A6,0.0
COLCA1,0.0
COLCA2,0.0
COMMD10,0.0
COMMD2,0.0
COMMD3,0.0
COMMD7,0.0
COMMD8,0.0
COMMD9,0.0
COTL1,0.0
COX7A1,0.0
COX7B2,0.0
COX8C,0.0
CPA3,0.0
CPA4,0.0
CPA6,0.0
CPB1,0.0
CPEB3,0.0
CPEB4,0.0
CPNE1,0.0
CPNE2,0.0
CPNE4,0.0
CPNE5,0.0
CPNE7,0.0
CPNE8,0.0
CPNE9,0.0
CPO,0.0
CPPED1,0.0
CPQ,0.0
CPSF3L,0.0
CPSF4L,0.0
CPT1B,0.0
CPT1C,0.0
CPVL,0.0
CPXCR1,0.0
CPXM1,0.0
CPXM2,0.0
CPZ,0.0
CRAMP1L,0.0
CRB2,0.0
CRCT1,0.0
CREBRF,0.0
CREG2,0.0
CRIPAK,0.0
CRISP1,0.0
CRISPLD1,0.0
CRYBA2,0.0
CRYBA4,0.0
CRYBB1,0.0
CRYBB2,0.0
CRYBB3,0.0
CRYBG3,0.0
CRYGA,0.0
CRYGB,0.0
CRYGD,0.0
CRYGN,0.0
CRYGS,0.0
CSAG1,0.0
CSHL1,0.0
CSMD3,0.0
CSNK2A3,0.0
CSRNP1,0.0
CSRP2BP,0.0
CST8,0.0
CST9,0.0
CST9L,0.0
CSTL1,0.0
CT47B1,0.0
CT55,0.0
CT62,0.0
CT83,0.0
CTAGE1,0.0
CTAGE5,0.0
CTDSPL,0.0
CTDSPL2,0.0
CTGF,0.0
CTHRC1,0.0
CTNS,0.0
CTPS1,0.0
CTRC,0.0
CTSW,0.0
CTXN1,0.0
CTXN2,0.0
CUEDC1,0.0
CWC25,0.0
CWF19L1,0.0
CWF19L2,0.0
CWH43,0.0
CXXC4,0.0
CXorf21,0.0
CXorf22,0.0
CXorf23,0.0
CXorf30,0.0
CXorf36,0.0
CXorf38,0.0
CXorf56,0.0
CXorf57,0.0
CXorf58,0.0
CXorf65,0.0
CXorf67,0.0
CYB5D1,0.0
CYB5R4,0.0
CYB5RL,0.0
CYP26B1,0.0
CYP26C1,0.0
CYP27B1,0.0
CYP2F1,0.0
CYP2R1,0.0
CYP2U1,0.0
CYP46A1,0.0
CYP4F11,0.0
CYP4F3,0.0
CYP4Z1,0.0
CYP7A1,0.0
CYR61,0.0
CYS1,0.0
CYSLTR1,0.0
CYSLTR2,0.0
CYSTM1,0.0
CYTL1,0.0
CYYR1,0.0
DAAM2,0.0
DAB1,0.0
DACT3,0.0
DAK,0.0
DAND5,0.0
DAP,0.0
DAPL1,0.0
DAW1,0.0
DAZAP2,0.0
DBI,0.0
DBNDD1,0.0
DBX1,0.0
DCAF12L1,0.0
DCAF12L2,0.0
DCAF15,0.0
DCAF4L1,0.0
DCAF4L2,0.0
DCAF8L1,0.0
DCAF8L2,0.0
DCDC1,0.0
DCDC2,0.0
DCDC2B,0.0
DCHS2,0.0
DCST1,0.0
DCST2,0.0
DCSTAMP,0.0
DCUN1D2,0.0
DCUN1D4,0.0
DCUN1D5,0.0
DDA1,0.0
DDI1,0.0
DDI2,0.0
DDX10,0.0
DDX26B,0.0
DDX43,0.0
DDX49,0.0
DDX55,0.0
DDX59,0.0
DDX60,0.0
DDX60L,0.0
DEF8,0.0
DEFA4,0.0
DEFB108B,0.0
DEFB110,0.0
DEFB113,0.0
DEFB114,0.0
DEFB115,0.0
DEFB116,0.0
DEFB118,0.0
DEFB119,0.0
DEFB123,0.0
DEFB124,0.0
DEFB125,0.0
DEFB126,0.0
DEFB127,0.0
DEFB128,0.0
DEFB129,0.0
DEFB131,0.0
DEFB132,0.0
DEFB133,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEGS2,0.0
DENND2A,0.0
DENND2C,0.0
DENND2D,0.0
DENND3,0.0
DENND4B,0.0
DENND5B,0.0
DENND6A,0.0
DENND6B,0.0
DENR,0.0
DEPDC4,0.0
DEPDC5,0.0
DEPDC7,0.0
DERA,0.0
DESI1,0.0
DESI2,0.0
DEXI,0.0
DFNA5,0.0
DFNB31,0.0
DFNB59,0.0
DGCR14,0.0
DGKK,0.0
DHDDS,0.0
DHDH,0.0
DHFR,0.0
DHFRL1,0.0
DHRS11,0.0
DHRS12,0.0
DHRS4L2,0.0
DHRS7,0.0
DHRS7C,0.0
DHX34,0.0
DHX37,0.0
DHX40,0.0
DHX57,0.0
DIAPH3,0.0
DIEXF,0.0
DIO1,0.0
DIRC1,0.0
DIRC2,0.0
DIS3L2,0.0
DISP2,0.0
DKK2,0.0
DKK4,0.0
DLEC1,0.0
DLEU7,0.0
DLGAP1,0.0
DLL3,0.0
DMKN,0.0
DMRT1,0.0
DMRTA2,0.0
DMWD,0.0
DMXL1,0.0
DNAAF3,0.0
DNAH5,0.0
DNAJB13,0.0
DNAJB14,0.0
DNAJB7,0.0
DNAJB8,0.0
DNAJC12,0.0
DNAJC13,0.0
DNAJC17,0.0
DNAJC22,0.0
DNAJC24,0.0
DNAJC25,0.0
DNAJC25-GNG10,0.0
DNAJC27,0.0
DNAJC28,0.0
DNAJC5B,0.0
DNAJC5G,0.0
DNAJC9,0.0
DNAL1,0.0
DNASE1L2,0.0
DOCK10,0.0
DOCK9,0.0
DOHH,0.0
DOK4,0.0
DOK5,0.0
DOK6,0.0
DONSON,0.0
DOPEY1,0.0
DOPEY2,0.0
DPCD,0.0
DPCR1,0.0
DPH5,0.0
DPH6,0.0
DPH7,0.0
DPPA5,0.0
DPRX,0.0
DPY19L2,0.0
DRAM2,0.0
DRC1,0.0
DRGX,0.0
DSCR3,0.0
DSCR4,0.0
DSCR8,0.0
DSEL,0.0
DTHD1,0.0
DTWD1,0.0
DTWD2,0.0
DUOXA2,0.0
DUS1L,0.0
DUS3L,0.0
DUS4L,0.0
DUSP14,0.0
DUSP27,0.0
DUSP28,0.0
DUXA,0.0
DXO,0.0
DYDC1,0.0
DYDC2,0.0
DYNAP,0.0
DYTN,0.0
DYX1C1,0.0
DZANK1,0.0
DZIP1L,0.0
EBLN2,0.0
ECHDC3,0.0
ECSCR,0.0
ECT2L,0.0
EDDM3A,0.0
EDEM2,0.0
EEPD1,0.0
EFCAB1,0.0
EFCAB11,0.0
EFCAB12,0.0
EFCAB13,0.0
EFCAB14,0.0
EFCAB2,0.0
EFCAB3,0.0
EFCAB5,0.0
EFCAB7,0.0
EFCC1,0.0
EFHB,0.0
EFHC2,0.0
EFR3B,0.0
EFTUD1,0.0
EGR3,0.0
EHBP1L1,0.0
EIF1B,0.0
EIF4EBP2,0.0
ELAC1,0.0
ELAVL2,0.0
ELAVL3,0.0
ELAVL4,0.0
ELFN1,0.0
ELMOD2,0.0
ELP6,0.0
ELSPBP1,0.0
ELTD1,0.0
EMC3,0.0
EMC9,0.0
EMR1,0.0
EMR2,0.0
EMR3,0.0
ENDOU,0.0
ENDOV,0.0
ENHO,0.0
ENO4,0.0
ENOPH1,0.0
ENOSF1,0.0
ENPP5,0.0
ENTHD1,0.0
ENTHD2,0.0
ENTPD1,0.0
EP400NL,0.0
EPB41L4A,0.0
EPG5,0.0
EPHA6,0.0
EPHX3,0.0
EPS8,0.0
EPS8L1,0.0
EPSTI1,0.0
EPT1,0.0
EPX,0.0
EPYC,0.0
EQTN,0.0
ERBB2IP,0.0
ERI2,0.0
ERI3,0.0
ERICH1,0.0
ERMARD,0.0
ERO1L,0.0
ERO1LB,0.0
ERV3-1,0.0
ERVMER34-1,0.0
ESPNL,0.0
ESX1,0.0
ETNK2,0.0
ETNPPL,0.0
EVI5L,0.0
EVPLL,0.0
EXD1,0.0
EXD2,0.0
EXD3,0.0
EXO5,0.0
EXOC3L2,0.0
EXOC3L4,0.0
EXOG,0.0
FAAH2,0.0
FABP12,0.0
FABP6,0.0
FABP9,0.0
FAHD2A,0.0
FAHD2B,0.0
FAIM2,0.0
FAIM3,0.0
FAM101A,0.0
FAM101B,0.0
FAM102A,0.0
FAM102B,0.0
FAM104A,0.0
FAM104B,0.0
FAM105A,0.0
FAM107B,0.0
FAM109A,0.0
FAM109B,0.0
FAM111A,0.0
FAM111B,0.0
FAM114A2,0.0
FAM117A,0.0
FAM117B,0.0
FAM118A,0.0
FAM118B,0.0
FAM120AOS,0.0
FAM120C,0.0
FAM122A,0.0
FAM122B,0.0
FAM122C,0.0
FAM124A,0.0
FAM124B,0.0
FAM126A,0.0
FAM126B,0.0
FAM127A,0.0
FAM127B,0.0
FAM127C,0.0
FAM129C,0.0
FAM131A,0.0
FAM131B,0.0
FAM131C,0.0
FAM132A,0.0
FAM133A,0.0
FAM133B,0.0
FAM134A,0.0
FAM134B,0.0
FAM134C,0.0
FAM135A,0.0
FAM135B,0.0
FAM13C,0.0
FAM149A,0.0
FAM149B1,0.0
FAM150A,0.0
FAM150B,0.0
FAM151A,0.0
FAM151B,0.0
FAM154A,0.0
FAM154B,0.0
FAM155A,0.0
FAM155B,0.0
FAM159A,0.0
FAM160A1,0.0
FAM160B1,0.0
FAM160B2,0.0
FAM161B,0.0
FAM162B,0.0
FAM163B,0.0
FAM166A,0.0
FAM166B,0.0
FAM167A,0.0
FAM167B,0.0
FAM168A,0.0
FAM168B,0.0
FAM169A,0.0
FAM169B,0.0
FAM170A,0.0
FAM170B,0.0
FAM173B,0.0
FAM174B,0.0
FAM175A,0.0
FAM175B,0.0
FAM177A1,0.0
FAM177B,0.0
FAM178A,0.0
FAM178B,0.0
FAM179A,0.0
FAM179B,0.0
FAM180A,0.0
FAM181A,0.0
FAM181B,0.0
FAM183A,0.0
FAM183B,0.0
FAM184A,0.0
FAM184B,0.0
FAM186A,0.0
FAM188A,0.0
FAM188B,0.0
FAM189A1,0.0
FAM189A2,0.0
FAM192A,0.0
FAM193A,0.0
FAM193B,0.0
FAM195A,0.0
FAM196A,0.0
FAM196B,0.0
FAM198A,0.0
FAM198B,0.0
FAM199X,0.0
FAM19A1,0.0
FAM19A2,0.0
FAM19A3,0.0
FAM19A4,0.0
FAM19A5,0.0
FAM200A,0.0
FAM200B,0.0
FAM204A,0.0
FAM205A,0.0
FAM206A,0.0
FAM207A,0.0
FAM208A,0.0
FAM208B,0.0
FAM209B,0.0
FAM212A,0.0
FAM212B,0.0
FAM213A,0.0
FAM213B,0.0
FAM214A,0.0
FAM216A,0.0
FAM216B,0.0
FAM217A,0.0
FAM217B,0.0
FAM218A,0.0
FAM219A,0.0
FAM219B,0.0
FAM21A,0.0
FAM221A,0.0
FAM221B,0.0
FAM222A,0.0
FAM222B,0.0
FAM227B,0.0
FAM228A,0.0
FAM229B,0.0
FAM24A,0.0
FAM24B,0.0
FAM26D,0.0
FAM26E,0.0
FAM26F,0.0
FAM35A,0.0
FAM3A,0.0
FAM3B,0.0
FAM3D,0.0
FAM43A,0.0
FAM43B,0.0
FAM45A,0.0
FAM46A,0.0
FAM46B,0.0
FAM46C,0.0
FAM46D,0.0
FAM47A,0.0
FAM47B,0.0
FAM47C,0.0
FAM47E,0.0
FAM49A,0.0
FAM49B,0.0
FAM53B,0.0
FAM53C,0.0
FAM57B,0.0
FAM58A,0.0
FAM60A,0.0
FAM63A,0.0
FAM63B,0.0
FAM64A,0.0
FAM65A,0.0
FAM65B,0.0
FAM65C,0.0
FAM69A,0.0
FAM69B,0.0
FAM69C,0.0
FAM71A,0.0
FAM71C,0.0
FAM71D,0.0
FAM71E1,0.0
FAM71E2,0.0
FAM71F1,0.0
FAM71F2,0.0
FAM73A,0.0
FAM73B,0.0
FAM76A,0.0
FAM76B,0.0
FAM78A,0.0
FAM78B,0.0
FAM81A,0.0
FAM81B,0.0
FAM83A,0.0
FAM83B,0.0
FAM83C,0.0
FAM83E,0.0
FAM83F,0.0
FAM83G,0.0
FAM83H,0.0
FAM84A,0.0
FAM86C1,0.0
FAM89A,0.0
FAM89B,0.0
FAM90A1,0.0
FAM91A1,0.0
FAM92A1,0.0
FAM92B,0.0
FAM96A,0.0
FAM96B,0.0
FAM98A,0.0
FAM98C,0.0
FAM9C,0.0
FANCD2OS,0.0
FAT2,0.0
FAU,0.0
FAXC,0.0
FBLN7,0.0
FBRS,0.0
FBRSL1,0.0
FBXL13,0.0
FBXL16,0.0
FBXL17,0.0
FBXL18,0.0
FBXL19,0.0
FBXL21,0.0
FBXL22,0.0
FBXL6,0.0
FBXL8,0.0
FBXO16,0.0
FBXO18,0.0
FBXO28,0.0
FBXO30,0.0
FBXO32,0.0
FBXO33,0.0
FBXO34,0.0
FBXO36,0.0
FBXO39,0.0
FBXO41,0.0
FBXO42,0.0
FBXO43,0.0
FBXO46,0.0
FBXO47,0.0
FBXO48,0.0
FBXW10,0.0
FBXW12,0.0
FBXW9,0.0
FCAMR,0.0
FCGBP,0.0
FCHO1,0.0
FCHO2,0.0
FCHSD1,0.0
FCHSD2,0.0
FCRL1,0.0
FCRL6,0.0
FCRLA,0.0
FCRLB,0.0
FDCSP,0.0
FDX1L,0.0
FDXACB1,0.0
FER1L5,0.0
FER1L6,0.0
FETUB,0.0
FEV,0.0
FEZ2,0.0
FFAR4,0.0
FGF11,0.0
FGF16,0.0
FGF21,0.0
FGFBP2,0.0
FGFBP3,0.0
FGGY,0.0
FGL2,0.0
FHAD1,0.0
FHDC1,0.0
FIBIN,0.0
FICD,0.0
FIGF,0.0
FILIP1,0.0
FLG2,0.0
FLYWCH2,0.0
FMN2,0.0
FMO6P,0.0
FN3K,0.0
FN3KRP,0.0
FNBP4,0.0
FNDC1,0.0
FNDC7,0.0
FNDC8,0.0
FOLH1B,0.0
FOLR2,0.0
FOLR3,0.0
FOXB2,0.0
FOXE3,0.0
FPGT-TNNI3K,0.0
FPR3,0.0
FRAT2,0.0
FRG1B,0.0
FRMD5,0.0
FRMD7,0.0
FRMPD3,0.0
FRRS1,0.0
FRRS1L,0.0
FRY,0.0
FRYL,0.0
FSCB,0.0
FSD1L,0.0
FSD2,0.0
FSIP1,0.0
FSTL4,0.0
FSTL5,0.0
FTHL17,0.0
FTMT,0.0
FTSJ1,0.0
FTSJ2,0.0
FUNDC1,0.0
FUOM,0.0
FUT5,0.0
FUT6,0.0
FXYD4,0.0
FXYD5,0.0
FXYD6-FXYD2,0.0
FYB,0.0
G0S2,0.0
G6PC2,0.0
GAB3,0.0
GAB4,0.0
GABARAPL3,0.0
GABRP,0.0
GABRQ,0.0
GABRR3,0.0
GADL1,0.0
GAGE10,0.0
GAL,0.0
GALNT5,0.0
GALNT9,0.0
GALNTL6,0.0
GALP,0.0
GALR1,0.0
GALR3,0.0
GANC,0.0
GAPT,0.0
GAREM,0.0
GAREML,0.0
GARNL3,0.0
GAS2L3,0.0
GAS8,0.0
GATAD1,0.0
GATS,0.0
GATSL3,0.0
GBA3,0.0
GBAS,0.0
GBGT1,0.0
GBP6,0.0
GBX1,0.0
GBX2,0.0
GCN1L1,0.0
GCNT4,0.0
GCNT7,0.0
GCOM1,0.0
GCSAML,0.0
GDAP1L1,0.0
GDAP2,0.0
GDF10,0.0
GDF11,0.0
GDF15,0.0
GDF3,0.0
GDF5OS,0.0
GDF6,0.0
GDPD3,0.0
GDPD4,0.0
GFER,0.0
GFRA3,0.0
GFRAL,0.0
GGTLC1,0.0
GGTLC2,0.0
GHDC,0.0
GID4,0.0
GIF,0.0
GIGYF2,0.0
GIMAP6,0.0
GIMAP7,0.0
GIN1,0.0
GIPC3,0.0
GJA9,0.0
GJD2,0.0
GJD4,0.0
GK5,0.0
GKN1,0.0
GLB1L3,0.0
GLDN,0.0
GLIPR1L1,0.0
GLOD5,0.0
GLRA4,0.0
GLT6D1,0.0
GLTSCR1,0.0
GLTSCR1L,0.0
GLTSCR2,0.0
GLYATL1,0.0
GLYATL2,0.0
GMFB,0.0
GMFG,0.0
GMPPB,0.0
GNB2L1,0.0
GNLY,0.0
GNRH2,0.0
GOLGA6L2,0.0
GPALPP1,0.0
GPANK1,0.0
GPAT2,0.0
GPATCH11,0.0
GPATCH2,0.0
GPATCH2L,0.0
GPATCH3,0.0
GPATCH4,0.0
GPATCH8,0.0
GPBAR1,0.0
GPER1,0.0
GPN2,0.0
GPR110,0.0
GPR111,0.0
GPR112,0.0
GPR113,0.0
GPR114,0.0
GPR115,0.0
GPR116,0.0
GPR12,0.0
GPR123,0.0
GPR124,0.0
GPR125,0.0
GPR126,0.0
GPR128,0.0
GPR132,0.0
GPR133,0.0
GPR137C,0.0
GPR139,0.0
GPR148,0.0
GPR150,0.0
GPR157,0.0
GPR158,0.0
GPR160,0.0
GPR171,0.0
GPR173,0.0
GPR174,0.0
GPR176,0.0
GPR179,0.0
GPR18,0.0
GPR19,0.0
GPR22,0.0
GPR27,0.0
GPR3,0.0
GPR31,0.0
GPR32,0.0
GPR34,0.0
GPR37L1,0.0
GPR4,0.0
GPR56,0.0
GPR61,0.0
GPR62,0.0
GPR64,0.0
GPR65,0.0
GPR68,0.0
GPR75,0.0
GPR78,0.0
GPR82,0.0
GPR85,0.0
GPR88,0.0
GPR89A,0.0
GPR97,0.0
GPR98,0.0
GPRASP2,0.0
GPRC6A,0.0
GPRIN2,0.0
GPRIN3,0.0
GPSM3,0.0
GPX3,0.0
GPX5,0.0
GPX6,0.0
GRAMD1A,0.0
GRAMD1B,0.0
GRAMD1C,0.0
GRAMD2,0.0
GRAMD3,0.0
GREB1,0.0
GRIPAP1,0.0
GRTP1,0.0
GRXCR2,0.0
GSDMC,0.0
GSDMD,0.0
GSE1,0.0
GSG2,0.0
GSTCD,0.0
GSX1,0.0
GTDC1,0.0
GTPBP2,0.0
GTSF1,0.0
GTSF1L,0.0
GUCA1C,0.0
GUCA2A,0.0
GUCA2B,0.0
GUCD1,0.0
GUCY1A3,0.0
GUCY1B3,0.0
GYLTL1B,0.0
GYPA,0.0
GYPE,0.0
H1FNT,0.0
H2BFWT,0.0
H6PD,0.0
HAGHL,0.0
HAPLN4,0.0
HBS1L,0.0
HCAR2,0.0
HCAR3,0.0
HCG27,0.0
HDDC3,0.0
HDGFL1,0.0
HDGFRP2,0.0
HDGFRP3,0.0
HDHD1,0.0
HDHD2,0.0
HEATR3,0.0
HEATR4,0.0
HEATR5A,0.0
HEATR5B,0.0
HEATR6,0.0
HECA,0.0
HECTD1,0.0
HECTD2,0.0
HECTD4,0.0
HEPACAM,0.0
HEPH,0.0
HEPN1,0.0
HES2,0.0
HES3,0.0
HES5,0.0
HEXDC,0.0
HFE2,0.0
HFM1,0.0
HGSNAT,0.0
HHIPL1,0.0
HHIPL2,0.0
HHLA1,0.0
HHLA2,0.0
HHLA3,0.0
HIAT1,0.0
HIATL1,0.0
HIGD1B,0.0
HIGD2B,0.0
HIST1H2AJ,0.0
HKR1,0.0
HMCES,0.0
HMGCLL1,0.0
HMGXB3,0.0
HMHA1,0.0
HMHB1,0.0
HMSD,0.0
HMX1,0.0
HMX2,0.0
HN1,0.0
HN1L,0.0
HOXA4,0.0
HOXA6,0.0
HOXC12,0.0
HPCA,0.0
HPCAL1,0.0
HPCAL4,0.0
HPDL,0.0
HPSE2,0.0
HRASLS5,0.0
HRCT1,0.0
HRH2,0.0
HRSP12,0.0
HS1BP3,0.0
HS3ST4,0.0
HS3ST5,0.0
HS3ST6,0.0
HS6ST3,0.0
HSD11B1L,0.0
HSD17B13,0.0
HSD3B7,0.0
HSPA12A,0.0
HSPA12B,0.0
HSPBP1,0.0
HTR7,0.0
HTRA4,0.0
HUNK,0.0
HUS1B,0.0
HYAL4,0.0
HYDIN,0.0
HYI,0.0
HYPK,0.0
IAH1,0.0
IBSP,0.0
ICA1L,0.0
ICT1,0.0
IDNK,0.0
IDO2,0.0
IDUA,0.0
IER5,0.0
IER5L,0.0
IFFO2,0.0
IFI27L2,0.0
IFI44L,0.0
IFIT1B,0.0
IFIT3,0.0
IFIT5,0.0
IFITM10,0.0
IFITM2,0.0
IFITM5,0.0
IFNA16,0.0
IFNA6,0.0
